millis,iso_utc,display_altitude_ft,raw_altitude_ft,vario_mps,temp_f,humidity_pct,gps_fix,latitude,longitude,gps_altitude_m,gps_speed_kmph,gps_sats_used,gps_sats_seen,gps_hdop,battery_voltage,battery_percent,pitch_deg,roll_deg,heading_deg,g_force
4039885,2026-07-06T12:54:10Z,5126.64,6308.16,-0.01,94.8,33.2,1,46.979656,8.254705,2072.00,0.39,12,3,0.70,3.94,74,-31.3,-92.6,1.01
4044908,2026-07-06T12:54:15Z,5127.46,6309.04,-0.00,94.8,32.9,1,46.979656,8.254704,2071.70,0.20,12,3,0.63,3.94,74,-33.6,-91.2,1.02
4049929,2026-07-06T12:54:20Z,5126.05,6307.62,-0.09,94.9,32.8,1,46.979659,8.254707,2071.40,0.37,12,11,0.68,3.94,74,-31.6,-94.9,1.00
4054953,2026-07-06T12:54:25Z,5125.67,6306.80,-0.11,94.9,32.7,1,46.979662,8.254714,2071.10,1.56,12,4,0.75,3.98,78,-20.4,-94.4,1.08
4059975,2026-07-06T12:54:30Z,5125.19,6307.24,0.15,94.9,32.6,1,46.979661,8.254719,2071.10,1.98,12,4,0.63,3.95,75,-21.2,-94.5,0.93
4065000,2026-07-06T12:54:35Z,5124.59,6306.85,0.99,94.8,32.5,1,46.979662,8.254731,2071.20,0.13,12,11,0.69,3.96,76,-13.1,-51.0,1.02
4070021,2026-07-06T12:54:40Z,5124.99,6306.49,-0.20,94.8,32.4,1,46.979661,8.254729,2070.70,3.02,12,3,0.63,3.95,75,-32.5,-88.3,0.99
4075051,2026-07-06T12:54:45Z,5125.26,6306.97,0.01,94.9,32.3,1,46.979663,8.254719,2070.90,0.39,12,7,0.63,3.97,77,-30.0,-96.6,1.03
4080074,2026-07-06T12:54:50Z,5125.06,6306.26,-0.05,94.9,32.4,1,46.979663,8.254719,2071.00,0.09,12,2,0.66,3.94,74,-25.6,-95.4,1.05
4085093,2026-07-06T12:54:55Z,5124.80,6306.55,0.05,94.9,32.5,1,46.979662,8.254718,2071.10,0.39,12,12,0.64,3.95,75,-27.8,-93.7,1.01
4090110,2026-07-06T12:55:00Z,5125.28,6307.14,-0.02,94.9,32.4,1,46.979662,8.254714,2070.70,1.17,12,3,0.64,3.94,74,-21.9,-89.7,0.94
4095135,2026-07-06T12:55:05Z,5125.71,6307.32,0.05,94.9,32.4,1,46.979663,8.254727,2070.40,1.26,12,3,0.65,3.94,74,-16.8,-100.4,1.19
4100166,2026-07-06T12:55:10Z,5125.35,6306.59,0.03,94.9,32.4,1,46.979667,8.254696,2070.60,0.48,12,2,0.63,3.94,74,-30.4,-99.7,1.01
4105188,2026-07-06T12:55:15Z,5125.89,6307.54,0.03,94.9,32.5,1,46.979667,8.254700,2070.90,0.04,12,3,0.63,3.94,74,-34.0,-96.8,0.99
4110213,2026-07-06T12:55:20Z,5125.43,6308.25,0.02,95.0,32.6,1,46.979659,8.254700,2070.40,3.39,12,2,0.72,3.94,74,-27.5,-89.1,0.89
4115246,2026-07-06T12:55:25Z,5125.40,6307.28,-0.03,94.9,32.5,1,46.979662,8.254686,2071.10,3.91,12,13,0.65,3.94,74,-28.0,-90.8,0.98
4120266,2026-07-06T12:55:30Z,5125.32,6307.45,0.03,94.9,32.6,1,46.979663,8.254707,2071.60,2.17,12,2,0.66,3.95,75,-28.1,-87.3,0.98
4125298,2026-07-06T12:55:35Z,5125.68,6306.58,-0.60,94.9,32.6,1,46.979664,8.254704,2071.60,0.20,12,2,0.64,3.94,74,-25.2,-102.7,1.01
4130322,2026-07-06T12:55:40Z,5124.62,6306.27,0.04,95.0,32.6,1,46.979662,8.254701,2071.70,0.15,12,2,0.64,3.95,75,-24.6,-104.3,1.01
4135358,2026-07-06T12:55:45Z,5124.44,6305.95,-0.07,94.9,32.6,1,46.979661,8.254701,2071.80,0.15,12,2,0.64,3.94,74,-27.2,-102.5,1.00
4140389,2026-07-06T12:55:50Z,5124.24,6305.91,0.08,95.0,32.6,1,46.979661,8.254699,2071.80,0.26,12,6,0.64,3.94,74,-28.7,-101.4,0.99
4145407,2026-07-06T12:55:55Z,5124.19,6305.79,-0.01,95.0,32.7,1,46.979659,8.254697,2072.00,0.11,12,3,0.65,3.94,74,-30.3,-102.2,0.99
4150425,2026-07-06T12:56:00Z,5123.86,6305.51,-0.02,95.0,32.7,1,46.979653,8.254698,2071.80,0.33,12,3,0.68,3.95,75,-27.0,-102.0,1.00
4155450,2026-07-06T12:56:05Z,5124.09,6305.63,-0.12,95.0,32.7,1,46.979651,8.254698,2071.30,0.31,12,3,0.66,3.94,74,-27.5,-101.6,0.97
4160485,2026-07-06T12:56:10Z,5124.38,6306.14,0.06,95.0,32.7,1,46.979653,8.254700,2071.30,0.22,12,3,0.66,3.95,75,-29.6,-98.5,0.97
4165515,2026-07-06T12:56:15Z,5124.43,6305.96,-0.02,95.0,32.7,1,46.979654,8.254703,2071.60,0.11,12,2,0.64,3.94,74,-25.1,-99.2,1.00
4170527,2026-07-06T12:56:20Z,5123.40,6302.10,-0.55,95.0,32.8,1,46.979649,8.254703,2071.70,1.56,12,2,0.64,3.93,73,-24.1,-96.9,1.58
4175544,2026-07-06T12:56:25Z,5124.02,6305.08,-0.15,95.0,32.8,1,46.979653,8.254700,2071.70,0.37,12,2,0.68,3.94,74,-26.7,-91.5,0.94
4180571,2026-07-06T12:56:30Z,5127.21,6309.90,0.86,95.0,33.0,1,46.979658,8.254701,2071.50,0.44,12,3,0.64,3.94,74,-13.8,-80.8,1.00
4185595,2026-07-06T12:56:35Z,5125.03,6306.57,0.01,95.1,33.1,1,46.979661,8.254703,2070.80,0.09,12,7,0.64,3.94,74,-34.1,-92.9,0.96
4190620,2026-07-06T12:56:40Z,5124.42,6305.91,0.00,95.1,33.2,1,46.979657,8.254703,2070.90,0.98,12,3,0.66,3.94,74,-17.9,-94.9,1.11
4195650,2026-07-06T12:56:45Z,5124.47,6306.16,0.08,95.1,33.2,1,46.979657,8.254702,2070.90,0.22,12,4,0.75,3.95,75,-20.4,-96.3,1.03
4200672,2026-07-06T12:56:50Z,5124.42,6305.61,-0.19,95.0,33.3,1,46.979658,8.254705,2070.80,0.65,12,3,0.69,3.94,74,-20.7,-97.9,0.96
4205695,2026-07-06T12:56:55Z,5124.44,6306.07,0.00,95.1,33.3,1,46.979659,8.254702,2070.80,0.44,12,4,0.65,3.94,74,-27.9,-99.9,1.00
4210717,2026-07-06T12:57:00Z,5124.67,6306.25,0.02,95.1,33.3,1,46.979659,8.254701,2070.80,0.09,12,4,0.65,3.94,74,-30.2,-99.3,0.99
4215748,2026-07-06T12:57:05Z,5124.21,6305.66,-0.11,95.1,33.3,1,46.979658,8.254699,2070.90,0.37,12,8,0.64,3.94,74,-30.8,-98.4,1.01
4220766,2026-07-06T12:57:11Z,5124.79,6306.33,-0.00,95.2,33.4,1,46.979658,8.254699,2071.10,0.24,12,4,0.64,3.95,75,-36.3,-94.1,1.00
4225786,2026-07-06T12:57:16Z,5124.99,6306.58,-0.02,95.2,33.5,1,46.979658,8.254700,2071.20,0.37,12,4,0.64,3.96,76,-30.0,-97.0,1.00
4230810,2026-07-06T12:57:21Z,5125.05,6306.42,-0.07,95.1,33.6,1,46.979656,8.254701,2071.20,0.31,12,4,0.65,3.95,75,-21.0,-97.8,1.04
4235834,2026-07-06T12:57:26Z,5124.96,6306.80,0.15,95.1,33.6,1,46.979647,8.254708,2071.50,1.72,12,10,0.65,3.94,74,-21.6,-97.5,0.95
4240850,2026-07-06T12:57:31Z,5125.65,6308.55,0.39,95.2,33.7,1,46.979626,8.254755,2071.90,4.44,12,4,0.64,3.95,75,-20.8,-99.4,0.96
4245863,2026-07-06T12:57:36Z,5125.15,6306.09,-0.10,95.2,33.6,1,46.979629,8.254812,2072.10,2.11,12,3,0.68,3.93,73,-19.5,-96.9,1.09
4250888,2026-07-06T12:57:41Z,5125.44,6310.53,0.37,95.2,33.7,1,46.979595,8.254779,2072.40,4.96,12,3,0.65,3.94,74,-32.5,-86.4,0.51
4255914,2026-07-06T12:57:46Z,5124.75,6307.74,-0.34,95.2,33.6,1,46.979544,8.254788,2071.30,2.98,12,2,0.63,3.94,74,-23.0,-92.5,0.71
4260934,2026-07-06T12:57:51Z,5124.98,6306.77,0.16,95.2,33.5,1,46.979509,8.254795,2070.30,2.07,12,2,0.65,3.94,74,-30.3,-91.2,1.02
4265960,2026-07-06T12:57:56Z,5125.96,6307.30,0.14,95.2,33.7,1,46.979500,8.254777,2070.00,0.24,12,2,0.63,3.95,75,-21.8,-100.2,1.03
4270985,2026-07-06T12:58:01Z,5126.44,6308.29,0.12,95.2,33.8,1,46.979505,8.254772,2069.90,0.81,12,2,0.63,3.94,74,-23.2,-100.3,0.99
4276005,2026-07-06T12:58:06Z,5126.64,6308.74,0.18,95.3,34.0,1,46.979506,8.254773,2069.70,1.50,12,2,0.69,3.95,75,-17.0,-92.5,0.99
4281027,2026-07-06T12:58:11Z,5126.18,6307.93,0.10,95.3,34.0,1,46.979505,8.254775,2069.60,0.33,12,2,0.64,3.93,73,-20.4,-89.1,0.97
4286048,2026-07-06T12:58:16Z,5125.37,6304.77,-0.59,95.3,34.0,1,46.979529,8.254779,2070.10,4.00,12,3,0.63,3.95,75,-26.8,-90.4,0.94
4291067,2026-07-06T12:58:21Z,5127.90,6309.05,0.14,95.3,34.0,1,46.979570,8.254770,2070.40,3.30,12,2,0.68,3.94,74,-32.2,-96.2,1.43
4296091,2026-07-06T12:58:26Z,5126.94,6307.97,-0.06,95.3,33.8,1,46.979614,8.254754,2070.60,3.17,12,2,0.68,3.96,76,-30.3,-100.2,1.21
4301106,2026-07-06T12:58:31Z,5126.22,6307.84,-0.09,95.3,33.8,1,46.979651,8.254754,2070.50,1.76,12,13,0.68,3.96,76,-26.2,-91.6,0.94
4306122,2026-07-06T12:58:36Z,5125.90,6307.47,-0.03,95.3,33.9,1,46.979662,8.254732,2070.60,0.13,12,8,0.63,3.95,75,-28.4,-97.6,1.00
4311146,2026-07-06T12:58:41Z,5125.63,6307.42,0.03,95.3,33.8,1,46.979663,8.254734,2070.50,0.30,12,8,0.63,3.94,74,-22.3,-95.5,1.06
4316174,2026-07-06T12:58:46Z,5125.30,6307.16,-0.03,95.3,33.7,1,46.979664,8.254731,2070.40,0.69,12,2,0.68,3.94,74,-31.9,-93.0,0.92
4321193,2026-07-06T12:58:51Z,5124.98,6306.48,-0.00,95.4,33.5,1,46.979664,8.254730,2070.50,0.22,12,10,0.63,3.96,76,-30.8,-97.3,1.01
4326217,2026-07-06T12:58:56Z,5125.37,6307.06,0.06,95.3,33.5,1,46.979664,8.254731,2070.50,0.22,12,2,0.64,3.94,74,-30.7,-92.5,1.00
4331245,2026-07-06T12:59:01Z,5125.64,6307.26,0.01,95.4,33.4,1,46.979664,8.254728,2070.70,0.09,12,3,0.64,3.97,77,-32.8,-93.8,1.00
4336271,2026-07-06T12:59:06Z,5125.54,6307.06,-0.04,95.3,33.3,1,46.979663,8.254725,2071.00,0.33,12,3,0.67,3.94,74,-33.2,-93.6,1.01
4341287,2026-07-06T12:59:11Z,5125.69,6307.39,0.03,95.4,33.2,1,46.979663,8.254723,2070.90,0.19,12,11,0.73,3.95,75,-33.5,-94.1,1.00
4346306,2026-07-06T12:59:16Z,5125.40,6307.00,-0.02,95.4,33.2,1,46.979663,8.254722,2070.70,0.33,12,7,0.65,3.94,74,-33.5,-92.2,1.00
4351332,2026-07-06T12:59:21Z,5125.49,6307.04,-0.02,95.4,33.1,1,46.979664,8.254719,2070.60,0.04,12,3,0.66,3.96,76,-33.6,-91.9,1.00
4356357,2026-07-06T12:59:26Z,5126.10,6307.74,0.05,95.4,33.1,1,46.979665,8.254718,2070.50,0.26,12,3,0.67,3.94,74,-33.4,-93.0,1.01
4361381,2026-07-06T12:59:31Z,5126.43,6308.01,0.00,95.5,33.1,1,46.979665,8.254716,2070.40,0.22,12,3,0.72,3.94,74,-32.0,-91.7,1.00
4366404,2026-07-06T12:59:36Z,5126.36,6308.02,0.09,95.4,33.1,1,46.979660,8.254726,2070.70,1.02,12,12,0.68,3.95,75,-31.3,-89.9,0.97
4371426,2026-07-06T12:59:41Z,5125.38,6306.94,-0.01,95.4,33.0,1,46.979664,8.254725,2070.30,0.11,12,8,0.66,3.94,74,-28.2,-98.0,1.01
4376453,2026-07-06T12:59:46Z,5124.01,6305.94,-0.29,95.5,32.8,1,46.979662,8.254720,2070.20,0.56,12,2,0.65,3.96,76,-38.0,-72.3,1.08
4381470,2026-07-06T12:59:51Z,5125.85,6307.49,0.06,95.5,32.8,1,46.979662,8.254738,2070.40,0.72,12,2,0.65,3.96,76,-19.0,-93.9,0.94
4386496,2026-07-06T12:59:56Z,5124.53,6308.33,-0.27,95.5,32.7,1,46.979662,8.254738,2070.50,0.80,12,2,0.65,3.95,75,-24.8,-81.6,0.99
4391509,2026-07-06T13:00:01Z,5125.66,6307.25,-0.13,95.5,32.8,1,46.979665,8.254734,2070.50,0.67,12,2,0.65,3.95,75,-26.4,-100.3,1.01
4396522,2026-07-06T13:00:06Z,5125.30,6306.92,-0.04,95.5,32.8,1,46.979665,8.254735,2070.40,0.50,12,13,0.67,3.95,75,-20.5,-99.7,1.04
4401545,2026-07-06T13:00:11Z,5126.62,6308.27,0.10,95.5,32.7,1,46.979666,8.254731,2070.30,0.17,12,13,0.65,3.95,75,-31.9,-97.5,1.01
4406569,2026-07-06T13:00:16Z,5125.92,6307.55,-0.02,95.5,32.6,1,46.979668,8.254732,2070.20,0.41,12,13,0.65,3.96,76,-20.8,-98.0,0.99
4411598,2026-07-06T13:00:21Z,5126.73,6308.26,0.01,95.5,32.6,1,46.979670,8.254724,2070.10,0.17,12,13,0.75,3.94,74,-29.1,-99.0,1.00
4416629,2026-07-06T13:00:26Z,5126.72,6308.31,0.03,95.5,32.4,1,46.979673,8.254713,2070.10,0.17,12,13,0.71,3.94,74,-29.1,-97.3,1.00
4421645,2026-07-06T13:00:31Z,5126.74,6308.31,0.05,95.6,32.3,1,46.979672,8.254711,2070.50,0.48,12,2,0.65,3.94,74,-23.4,-99.9,0.97
4426674,2026-07-06T13:00:36Z,5126.72,6308.13,-0.01,95.5,32.3,1,46.979670,8.254710,2071.10,0.06,12,2,0.67,3.95,75,-20.8,-73.2,1.02
4431704,2026-07-06T13:00:41Z,5126.39,6308.01,0.02,95.5,32.2,1,46.979671,8.254712,2070.90,0.24,12,2,0.73,3.95,75,-21.2,-74.6,1.00
4436725,2026-07-06T13:00:46Z,5125.98,6307.47,-0.08,95.5,32.1,1,46.979674,8.254717,2070.60,0.43,12,2,0.91,3.94,74,-37.1,-93.2,1.01
4441744,2026-07-06T13:00:51Z,5126.15,6307.99,0.07,95.5,32.1,1,46.979677,8.254710,2070.40,0.22,12,8,0.73,3.96,76,-24.8,-97.6,1.01
4446768,2026-07-06T13:00:57Z,5126.17,6307.44,-0.07,95.6,31.9,1,46.979680,8.254712,2070.40,0.72,12,8,0.71,3.94,74,-15.3,-95.9,1.26
4451789,2026-07-06T13:01:02Z,5126.31,6308.08,0.11,95.6,31.8,1,46.979681,8.254691,2070.40,0.28,12,10,0.66,3.95,75,-32.5,-90.8,1.01
4456809,2026-07-06T13:01:07Z,5126.38,6307.95,0.02,95.6,31.8,1,46.979681,8.254691,2070.40,0.39,12,2,0.71,3.94,74,-31.9,-96.2,0.99
4461829,2026-07-06T13:01:12Z,5126.00,6307.59,-0.00,95.6,31.8,1,46.979680,8.254689,2070.40,0.24,12,2,0.68,3.95,75,-32.5,-96.7,1.00
4466854,2026-07-06T13:01:17Z,5126.14,6307.68,-0.03,95.6,31.8,1,46.979680,8.254688,2070.50,0.07,12,3,0.73,3.96,76,-32.6,-96.6,1.01
4471876,2026-07-06T13:01:22Z,5126.90,6308.71,0.09,95.6,31.8,1,46.979680,8.254689,2070.50,0.19,12,8,0.73,3.94,74,-31.1,-94.8,1.00
4476891,2026-07-06T13:01:27Z,5126.28,6307.77,-0.09,95.6,31.7,1,46.979679,8.254689,2070.50,0.07,12,2,0.78,3.94,74,-34.1,-95.1,1.00
4481914,2026-07-06T13:01:32Z,5127.01,6308.77,0.16,95.6,31.8,1,46.979679,8.254690,2070.40,0.02,12,2,0.72,3.94,74,-32.0,-95.6,1.00
4486939,2026-07-06T13:01:37Z,5127.06,6308.65,0.00,95.6,31.8,1,46.979670,8.254699,2070.70,2.80,12,2,0.70,3.96,76,-30.4,-87.5,1.06
4491965,2026-07-06T13:01:42Z,5126.33,6307.39,0.09,95.6,31.7,1,46.979656,8.254743,2070.80,3.67,12,2,0.66,3.95,75,-23.8,-94.7,0.93
4496994,2026-07-06T13:01:47Z,5126.58,6308.46,0.22,95.6,31.7,1,46.979627,8.254779,2071.40,2.78,12,3,0.66,3.95,75,-20.1,-97.9,1.11
4502016,2026-07-06T13:01:52Z,5125.27,6306.41,-0.05,95.6,31.7,1,46.979584,8.254776,2071.80,2.56,12,8,0.66,3.94,74,-22.6,-93.4,1.14
4507045,2026-07-06T13:01:57Z,5125.39,6308.11,0.01,95.6,31.7,1,46.979548,8.254773,2071.70,3.44,12,11,0.66,3.94,74,-19.1,-93.7,0.87
4512070,2026-07-06T13:02:02Z,5124.53,6306.46,-0.08,95.6,31.9,1,46.979521,8.254758,2072.00,1.06,12,3,0.66,3.95,75,-22.4,-92.0,0.95
4517096,2026-07-06T13:02:07Z,5125.50,6306.98,0.14,95.6,31.9,1,46.979521,8.254756,2072.10,0.07,12,4,0.66,3.94,74,-30.9,-64.4,1.04
4522118,2026-07-06T13:02:12Z,5125.24,6306.37,-0.13,95.7,32.0,1,46.979520,8.254760,2071.90,0.19,12,8,0.66,3.94,74,-21.7,-63.1,1.01
4527144,2026-07-06T13:02:17Z,5124.56,6305.52,-0.18,95.7,32.0,1,46.979518,8.254762,2072.00,0.26,12,8,0.66,3.94,74,-20.2,-62.3,0.94
4532167,2026-07-06T13:02:22Z,5124.18,6305.56,-0.04,95.6,32.1,1,46.979516,8.254767,2072.10,0.63,12,8,0.66,3.94,74,-23.8,-65.1,1.08
4537194,2026-07-06T13:02:27Z,5124.29,6305.68,-0.05,95.7,32.1,1,46.979516,8.254768,2072.00,0.20,12,4,0.69,3.94,74,-18.7,-66.2,1.00
4542213,2026-07-06T13:02:32Z,5124.91,6306.76,0.17,95.7,32.2,1,46.979515,8.254768,2071.90,0.11,12,10,0.67,3.94,74,-19.5,-68.9,1.01
4547239,2026-07-06T13:02:37Z,5124.54,6306.05,-0.49,95.7,32.2,1,46.979513,8.254766,2071.80,0.20,12,4,0.69,3.94,74,-19.8,-96.2,1.01
4552258,2026-07-06T13:02:42Z,5123.24,6304.78,-0.06,95.7,32.2,1,46.979512,8.254766,2071.60,0.07,12,3,0.66,3.94,74,-16.0,-98.8,1.00
4557277,2026-07-06T13:02:47Z,5123.02,6304.72,-0.01,95.7,32.2,1,46.979513,8.254766,2071.50,0.30,12,2,0.66,3.94,74,-18.0,-97.0,1.02
4562306,2026-07-06T13:02:52Z,5123.58,6305.75,0.20,95.7,32.0,1,46.979516,8.254784,2071.60,0.69,12,2,0.66,3.94,74,-37.1,-96.0,0.99
4567333,2026-07-06T13:02:57Z,5124.33,6306.20,0.20,95.7,32.0,1,46.979517,8.254728,2071.50,4.83,12,3,0.66,3.94,74,-32.3,-99.0,0.95
4572363,2026-07-06T13:03:02Z,5123.21,6304.62,0.05,95.7,32.2,1,46.979511,8.254714,2071.70,0.22,12,3,0.67,3.95,75,-26.5,-71.3,1.04
4577379,2026-07-06T13:03:07Z,5124.31,6305.85,0.03,95.7,32.4,1,46.979511,8.254715,2071.80,0.07,12,10,0.66,3.95,75,-26.5,-73.5,1.00
4582398,2026-07-06T13:03:12Z,5124.37,6305.10,-0.12,95.7,32.3,1,46.979511,8.254724,2072.00,4.41,12,4,0.69,3.98,78,-22.9,-98.9,1.13
4587425,2026-07-06T13:03:17Z,5124.03,6304.78,0.02,95.8,32.1,1,46.979521,8.254791,2071.60,4.89,12,8,0.66,3.96,76,-33.9,-94.0,1.33
4592452,2026-07-06T13:03:22Z,5123.34,6304.99,-0.05,95.8,32.2,1,46.979523,8.254835,2071.50,1.00,12,4,0.67,3.94,74,-33.0,-92.8,0.97
4597470,2026-07-06T13:03:27Z,5123.29,6305.06,0.19,95.7,32.3,1,46.979523,8.254835,2071.20,0.50,12,4,0.68,3.95,75,-25.2,-91.8,1.00
4602489,2026-07-06T13:03:32Z,5122.97,6304.65,-0.10,95.7,32.2,1,46.979529,8.254850,2071.10,1.31,12,8,0.66,3.94,74,-27.3,-91.2,1.04
4607515,2026-07-06T13:03:37Z,5122.93,6304.44,-0.02,95.8,32.3,1,46.979525,8.254849,2071.00,0.74,12,4,0.59,3.94,74,-28.4,-96.8,1.01
4612537,2026-07-06T13:03:42Z,5122.70,6304.27,-0.03,95.8,32.2,1,46.979526,8.254848,2070.90,0.11,12,4,0.61,3.95,75,-26.2,-98.7,0.99
4617555,2026-07-06T13:03:47Z,5122.37,6303.98,-0.12,95.7,32.2,1,46.979528,8.254848,2070.90,0.24,12,4,0.64,3.94,74,-40.3,-85.7,0.98
4622577,2026-07-06T13:03:52Z,5120.83,6302.58,-0.59,95.7,32.3,1,46.979528,8.254849,2070.80,0.76,12,4,0.64,3.93,73,-30.4,-91.6,0.99
4627603,2026-07-06T13:03:57Z,5122.42,6304.03,-0.01,95.8,32.2,1,46.979528,8.254846,2070.70,0.24,12,8,0.59,3.94,74,-31.6,-97.3,1.00
4632625,2026-07-06T13:04:02Z,5122.64,6304.23,0.01,95.8,32.2,1,46.979528,8.254848,2070.50,0.87,12,4,0.62,3.95,75,-35.1,-95.0,0.98
4637645,2026-07-06T13:04:07Z,5122.78,6304.26,-0.10,95.8,32.1,1,46.979528,8.254849,2070.40,0.06,12,4,0.62,3.93,73,-30.0,-99.0,0.99
4642669,2026-07-06T13:04:12Z,5122.63,6304.20,-0.04,95.8,32.1,1,46.979529,8.254850,2070.30,0.07,12,5,0.59,3.94,74,-26.7,-96.0,1.01
4647690,2026-07-06T13:04:17Z,5123.48,6305.05,0.01,95.8,32.1,1,46.979528,8.254851,2070.20,0.30,12,8,0.64,3.95,75,-28.7,-96.1,1.00
4652714,2026-07-06T13:04:22Z,5123.30,6305.07,0.07,95.8,32.1,1,46.979529,8.254851,2070.30,0.46,12,4,0.61,3.95,75,-30.8,-96.2,1.00
4657737,2026-07-06T13:04:27Z,5123.63,6305.89,0.22,95.8,32.0,1,46.979528,8.254855,2070.30,1.41,12,4,0.62,3.95,75,-25.7,-92.7,1.01
4662759,2026-07-06T13:04:33Z,5122.90,6304.52,-0.23,95.8,32.0,1,46.979533,8.254856,2070.40,2.26,12,3,0.59,3.93,73,-27.9,-94.5,1.03
4667788,2026-07-06T13:04:38Z,5123.13,6304.10,-0.18,95.8,31.8,1,46.979534,8.254901,2071.00,3.54,12,3,0.59,3.94,74,-28.2,-92.4,0.92
4672808,2026-07-06T13:04:43Z,5123.16,6305.92,-0.02,95.8,31.7,1,46.979538,8.254966,2071.10,3.56,12,8,0.59,3.95,75,-28.5,-92.8,1.12
4677835,2026-07-06T13:04:48Z,5122.82,6303.04,-0.20,95.9,31.7,1,46.979532,8.254997,2070.90,2.06,12,10,0.59,3.94,74,-22.5,-95.0,0.97
4682857,2026-07-06T13:04:53Z,5123.79,6305.64,0.28,95.8,31.8,1,46.979535,8.255036,2070.90,4.09,12,3,0.60,3.95,75,-34.6,-97.9,1.16
4687887,2026-07-06T13:04:58Z,5123.50,6305.03,-0.10,95.8,31.7,1,46.979540,8.255061,2071.10,0.67,12,8,0.62,3.94,74,-30.7,-96.1,0.93
4692912,2026-07-06T13:05:03Z,5122.82,6303.98,-0.11,95.9,31.8,1,46.979546,8.255050,2071.10,0.80,12,2,0.61,3.94,74,-22.4,-103.4,1.16
4697935,2026-07-06T13:05:08Z,5123.08,6303.94,0.16,95.9,31.8,1,46.979553,8.255090,2071.20,4.06,12,2,0.59,3.94,74,-32.1,-93.9,1.31
4702962,2026-07-06T13:05:13Z,5123.63,6306.71,0.25,95.8,31.7,1,46.979564,8.255167,2071.30,4.09,12,12,0.59,3.95,75,-25.4,-95.5,0.83
4707985,2026-07-06T13:05:18Z,5123.55,6305.47,0.01,95.9,31.5,1,46.979575,8.255247,2071.20,4.13,12,3,0.60,3.96,76,-26.8,-89.8,1.01
4713003,2026-07-06T13:05:23Z,5124.88,6306.18,0.20,95.8,31.5,1,46.979604,8.255300,2071.90,3.54,12,2,0.72,3.96,76,-30.4,-94.2,1.00
4718033,2026-07-06T13:05:28Z,5124.10,6308.17,0.48,95.8,31.5,1,46.979627,8.255365,2072.00,4.07,12,3,0.72,3.94,74,-26.2,-97.1,0.97
4723062,2026-07-06T13:05:33Z,5121.70,6302.60,-0.33,95.8,30.4,1,46.979660,8.255431,2071.20,6.07,12,3,0.65,3.93,73,-30.1,-89.6,0.96
4728087,2026-07-06T13:05:38Z,5122.76,6304.08,0.32,95.9,31.3,1,46.979658,8.255452,2071.30,3.46,12,3,0.70,3.94,74,-31.3,-95.8,1.19
4733114,2026-07-06T13:05:43Z,5123.14,6304.70,-0.36,95.9,31.6,1,46.979669,8.255518,2071.70,5.50,12,4,0.70,3.94,74,-25.5,-90.3,0.87
4738134,2026-07-06T13:05:48Z,5122.47,6301.64,-0.32,95.8,31.6,1,46.979669,8.255588,2071.90,4.30,12,9,0.89,3.94,74,-27.0,-88.8,1.14
4743163,2026-07-06T13:05:53Z,5122.23,6302.12,-0.36,95.9,31.6,1,46.979661,8.255645,2072.60,4.93,12,4,0.78,3.94,74,-24.5,-93.8,1.10
4748187,2026-07-06T13:05:58Z,5121.39,6304.07,-0.09,95.8,31.5,1,46.979649,8.255699,2074.10,1.85,12,4,0.72,3.94,74,-23.0,-96.0,0.87
4753216,2026-07-06T13:06:03Z,5122.43,6304.24,0.26,95.9,31.7,1,46.979629,8.255724,2073.90,2.04,12,4,0.73,3.94,74,-25.2,-97.9,1.43
4758237,2026-07-06T13:06:08Z,5122.19,6303.58,-0.11,95.9,31.5,1,46.979606,8.255756,2074.60,1.89,12,4,0.70,3.94,74,-20.5,-101.3,1.03
4763268,2026-07-06T13:06:13Z,5122.30,6303.89,0.03,95.8,31.6,1,46.979611,8.255759,2076.40,0.24,12,10,0.72,3.94,74,-29.5,-94.5,1.01
4768292,2026-07-06T13:06:18Z,5122.18,6303.66,-0.03,95.9,31.6,1,46.979613,8.255761,2076.60,0.43,12,7,0.97,3.94,74,-27.5,-97.6,1.00
4773312,2026-07-06T13:06:23Z,5123.71,6306.34,0.63,95.9,31.4,1,46.979610,8.255772,2077.30,3.22,12,5,1.69,3.94,74,-23.9,-99.0,0.98
4778331,2026-07-06T13:06:28Z,5123.25,6305.07,0.09,95.9,30.9,1,46.979568,8.255804,2076.60,4.65,12,4,0.97,3.93,73,-22.0,-98.2,0.97
4783355,2026-07-06T13:06:33Z,5121.53,6303.59,0.07,95.9,31.0,1,46.979542,8.255832,2079.10,1.31,12,7,0.95,3.94,74,-34.7,-94.2,0.99
4788384,2026-07-06T13:06:38Z,5124.54,6306.73,0.35,95.9,31.0,1,46.979544,8.255846,2082.70,2.02,12,4,0.86,3.94,74,-32.9,-85.3,0.91
4793404,2026-07-06T13:06:43Z,5126.58,6308.11,0.24,95.9,31.0,1,46.979545,8.255862,2084.30,1.48,12,10,0.81,3.94,74,-32.5,-82.9,0.99
4798423,2026-07-06T13:06:48Z,5129.39,6311.43,0.59,95.9,30.8,1,46.979529,8.255869,2084.70,1.35,12,4,0.79,3.96,76,-23.2,-88.4,0.96
4803450,2026-07-06T13:06:53Z,5131.95,6314.80,0.42,95.9,30.6,1,46.979506,8.255870,2085.10,3.43,12,4,0.83,3.95,75,-23.0,-80.0,0.94
